design_id,B_Ramp_Angle,B_Diffusor_Angle,B_Trunklid_Angle,C_Side_Mirrors_Rotation,D_Rear_Window_Inclination,D_Winscreen_Inclination,C_Side_Mirrors_Translate_X,C_Side_Mirrors_Translate_Z,D_Winscreen_Length,D_Rear_Window_Length,E_A_B_C_Pillar_Thickness,G_Trunklid_Curvature,G_Trunklid_Length,H_Front_Bumper_Curvature,H_Front_Bumper_Length,F_Door_Handles_Thickness,F_Door_Handles_Z_Position,E_Fenders_Arch_Offset,A_Car_Length,F_Door_Handles_X_Position,A_Car_Width,A_Car_Roof_Height,A_Car_Green_House_Angle,fam_F_S,fam_N_S,cd
N_S_WW_WM_097,0.997573,5.31814,7.99781,-16.7611,2.08,0.22,12.3594,3.19969,-29.7252,38.7674,-10.2319,0.1,33.2576,-0.3,45.9834,-3.09164,28.1729,40.6286,99.2403,33.1532,-5.96067,-44.4408,76.2592,0.0,1.0,0.2656298757408638
N_S_WW_WM_098,6.49807,9.02438,-5.00505,5.54949,1.24,0.64,1.16697,-2.39352,-24.9142,-18.8325,-13.5189,0.7,30.444,0.6,-18.9716,-18.6849,0.0289985,5.9175,14.061,-5.0426,-40.511,78.9662,-89.1844,0.0,1.0,0.250997928461794
N_S_WW_WM_099,7.55305,2.2491,-3.85085,0.0973435,-1.25,-1.01,-9.96959,-4.39533,40.1886,-87.0297,-6.76182,0.1,-7.73461,0.0,21.8623,8.29412,-8.75506,28.6874,-15.6898,37.3062,111.482,-32.812,84.6768,0.0,1.0,0.2406609487375414
N_S_WW_WM_100,12.8486,13.2456,-4.49123,8.24463,-0.2,0.28,15.8699,-2.07286,-31.5369,87.476,-11.6486,0.4,-38.0618,0.3,38.2047,0.465897,-1.9729,-14.9002,128.433,3.96813,-27.8243,-35.9679,-168.493,0.0,1.0,0.2593750655215946
N_S_WW_WM_101,2.84412,-1.35015,13.7672,-11.1309,-0.64,1.93,18.4869,0.45914,46.5686,92.4451,-0.195517,0.1,-1.66649,0.7,-17.1111,28.4009,21.676,-2.34256,-26.6007,-42.1468,10.597,75.5029,-26.7505,0.0,1.0,0.2186299428803986
N_S_WW_WM_102,-3.26263,10.1715,3.45405,-11.4947,-0.85,0.31,10.8037,-4.61343,22.4358,-9.14081,-9.98544,0.0,31.4751,0.8,-16.9315,-11.3595,22.9206,43.4589,82.7924,-26.3583,-56.6694,56.7958,-171.92,0.0,1.0,0.2704849232458471
N_S_WW_WM_103,13.829,14.8996,5.01404,14.6998,0.21,0.21,-9.07096,-0.242565,35.5994,-19.5455,-11.9519,0.7,-37.3888,0.3,25.2181,17.9151,-21.4135,18.6596,41.2649,-18.612,131.323,-26.3131,100.86,0.0,1.0,0.2785102882724252
N_S_WW_WM_104,12.2,-4.89283,-2.09734,-4.98482,-0.6,2.28,0.64675,0.360836,37.4293,-28.8691,-11.4976,0.7,2.11806,0.7,-10.3374,23.849,-17.1686,45.3637,89.3351,6.90959,149.714,46.3363,-36.7533,0.0,1.0,0.2284127823355481
N_S_WW_WM_105,-4.72684,-1.7724,16.2315,-1.63701,2.46,0.81,-6.95945,2.26483,45.4339,113.011,0.178894,0.4,-0.559962,-0.2,-11.2182,-2.20998,4.48476,46.7063,-20.9021,-12.7937,-26.425,-11.3015,-58.2181,0.0,1.0,0.2577630281328903
N_S_WW_WM_106,11.9958,-1.89559,0.253089,-17.5269,1.74,-1.49,1.94861,-2.36271,-30.5266,6.82413,-3.33724,0.3,3.36904,-0.1,-20.2772,-10.5186,-9.88517,2.90814,-46.5743,33.4251,-28.6665,-45.5858,-54.6862,0.0,1.0,0.2339357357873754
N_S_WW_WM_107,10.4941,11.0894,-0.557074,7.0577,-1.49,0.89,1.75878,-3.06516,47.2631,125.647,-2.37348,0.5,-0.897932,-0.3,51.9195,22.6033,12.0186,30.3321,89.1562,22.7526,117.698,-51.6693,49.3522,0.0,1.0,0.2590344911362127
N_S_WW_WM_108,3.04517,-5.69137,-7.06383,14.0516,0.29,-1.32,-0.0555584,8.83285,-4.71235,-72.4825,-10.7227,0.6,5.17136,0.2,57.6249,9.57108,-18.8282,-5.77591,-6.21026,16.8692,-8.28156,68.1095,22.6623,0.0,1.0,0.2496699591893688
N_S_WW_WM_109,-5.26863,7.4964,5.29618,-13.7415,-1.3,-1.73,-1.88508,4.88355,-4.30148,-41.1733,-6.50598,-0.1,8.21811,0.3,49.5118,-4.68787,29.2287,47.3148,-22.8674,-26.0759,15.9015,-30.3505,-164.859,0.0,1.0,0.2641654014817275
N_S_WW_WM_110,-0.826919,-3.93421,-1.01117,11.8945,1.09,0.75,8.10745,3.12041,-22.5406,49.0069,-14.6111,0.2,38.1247,0.0,52.3716,-13.4056,5.70773,-21.9137,-5.59761,-16.3181,125.481,80.1462,-155.603,0.0,1.0,0.2366837841760797
N_S_WW_WM_111,10.33,-7.32506,11.9785,10.3035,2.45,0.62,3.9566,9.5718,10.6522,-65.3693,-5.60811,0.5,16.6025,0.5,11.1647,-16.601,2.63839,4.55287,42.3561,8.2157,43.7585,81.7802,-34.005,0.0,1.0,0.2418569126611295
N_S_WW_WM_112,4.04673,13.6292,9.8183,6.98825,2.46,1.44,0.298866,1.12328,-32.0541,19.2116,-6.63254,-0.3,31.5435,0.0,24.9108,22.1166,-27.724,11.4857,87.5543,38.1732,61.8086,60.8052,67.1078,0.0,1.0,0.2609734888571428
N_S_WW_WM_113,2.1178,9.51522,6.6263,0.69824,1.79,1.2,17.8607,-0.195699,-28.7895,79.1923,-13.4689,-0.3,-29.44,-0.2,53.5309,-1.76706,-8.5562,15.9959,12.1133,-28.7107,109.437,-56.5256,-157.568,0.0,1.0,0.2768625032458471
N_S_WW_WM_114,-6.98766,-5.5525,11.484,3.27255,-0.37,-0.55,-3.2747,-4.943,2.98276,-18.348,-12.3482,-0.4,5.75019,0.4,28.9147,-7.30691,-8.73536,-19.9695,75.9365,-18.0685,67.696,38.4013,-159.6,0.0,1.0,0.2421142856079734
N_S_WW_WM_115,-3.95586,14.6331,-0.344584,-10.3081,-0.79,0.53,16.573,6.16749,18.1891,138.513,0.642532,0.4,31.1083,0.8,55.3732,16.504,15.0287,8.95728,33.4603,-3.70869,46.6894,57.1647,72.0461,0.0,1.0,0.2436671699833886
N_S_WW_WM_116,-6.22065,12.6457,11.3489,6.05135,2.24,-1.55,14.9213,1.90335,34.4282,-16.8432,-9.27697,0.0,10.5965,0.5,46.9526,5.64683,-25.3382,37.4338,25.6821,-25.1029,0.726884,28.7896,-176.385,0.0,1.0,0.2751802372524917
N_S_WW_WM_117,4.65458,0.1484,4.36947,8.1917,-1.04,1.48,-0.464017,-2.31166,-48.9644,43.4032,-7.912,0.6,8.48685,0.7,54.6697,-14.8994,-20.6482,2.19385,8.23756,30.0008,148.67,50.5422,20.9443,0.0,1.0,0.2257995671627907
N_S_WW_WM_118,1.40431,7.85211,-0.602948,16.0316,-1.24,0.46,14.853,6.05978,12.6702,40.1784,-14.4971,0.1,7.35728,0.1,-18.8932,-3.1986,16.7206,26.6006,115.754,43.2338,-49.6834,19.5177,28.8173,0.0,1.0,0.2742159633920266
N_S_WW_WM_119,-4.29811,-1.24288,14.1433,-3.87111,1.33,0.24,-0.843218,6.30112,-28.3721,142.531,-8.14007,0.6,-7.25626,0.3,37.2711,29.58,28.3378,-1.01412,126.329,6.8167,67.8185,6.6592,32.3426,0.0,1.0,0.2383464286744186
N_S_WW_WM_120,13.8159,1.96297,12.0954,-17.5664,1.2,0.54,4.29921,9.64745,-8.10225,124.931,-9.96652,0.1,-29.8007,-0.1,23.5152,14.7486,-3.22646,11.6669,60.5302,-36.7633,47.4296,-3.38397,149.899,0.0,1.0,0.2516678360398671
N_S_WW_WM_121,-5.78927,8.01461,17.3522,17.7157,-0.45,-1.62,4.38943,5.94528,18.5933,103.552,4.04274,0.3,-7.37957,0.2,-6.85351,-1.47266,20.9208,11.7774,123.375,-35.7358,34.3398,-25.5579,-50.5797,0.0,1.0,0.2423157679767442
N_S_WW_WM_122,-6.38714,-6.83096,12.6565,5.75115,1.23,2.41,5.01704,2.566,28.4724,104.852,-6.06572,-0.3,-24.0745,-0.2,50.7174,16.3642,-11.7586,-15.4979,-44.2424,-39.097,37.1844,0.0145039,7.44808,0.0,1.0,0.2424964463222591
N_S_WW_WM_123,3.24643,4.22421,-7.62668,0.899354,1.58,-0.73,10.2312,1.53289,47.5777,-12.7665,-3.05542,-0.4,-23.2956,-0.4,54.269,11.9984,15.6456,7.92492,70.8608,-3.04361,50.8536,0.856584,31.7001,0.0,1.0,0.2269094571694352
N_S_WW_WM_124,14.4782,-5.47314,9.3969,-19.9964,0.66,-0.5,15.9164,4.37412,-45.4573,35.1791,-0.474693,0.3,-17.7253,-0.4,16.2301,-12.7816,-17.401,46.9327,45.9269,-24.6535,-16.7591,-3.6792,21.3972,0.0,1.0,0.24856818341196
N_S_WW_WM_125,13.7712,-7.66466,15.1837,-11.3502,0.08,0.7,16.5415,3.99054,-45.1881,46.1676,2.72893,0.4,39.9837,0.6,-1.09996,-2.26754,-10.2644,-0.384915,-21.3935,-7.68247,23.5452,67.4999,-124.397,0.0,1.0,0.2265192099833887
N_S_WW_WM_126,13.9597,-0.00682322,9.91159,12.3221,1.96,2.04,16.1335,2.23673,6.89549,76.493,-12.1891,0.4,-27.1626,0.9,0.769032,17.766,13.4675,-17.0343,-22.549,-25.1644,93.3799,-11.4725,25.1124,0.0,1.0,0.2438303355980067
N_S_WW_WM_127,6.32029,-6.4984,2.06877,-1.85356,-1.46,2.17,-7.34102,1.78636,42.5343,17.7268,2.35115,0.1,-33.932,0.8,-13.4696,25.2573,-2.97597,-15.046,21.5952,-21.1801,-41.7293,-41.0648,13.9621,0.0,1.0,0.2220704805548172
N_S_WW_WM_128,-3.83374,4.85202,3.42508,14.4129,-1.19,2.15,10.9461,0.647419,-0.375731,43.1274,-13.6464,-0.3,34.0254,0.6,1.12328,18.894,-28.2753,-15.7516,57.8887,-38.1549,105.635,34.8968,-76.3287,0.0,1.0,0.236311390219269
N_S_WW_WM_129,9.81578,-5.17871,15.1255,3.36547,0.38,0.57,-3.08273,-2.98412,17.1012,-94.2002,-8.96833,-0.3,-35.2907,0.4,12.2701,19.9064,-19.0778,43.9546,53.412,-42.3998,135.577,62.695,56.8716,0.0,1.0,0.2503660257807309
N_S_WW_WM_130,-0.0121556,12.2774,6.09792,-19.4537,0.62,-1.56,4.64618,2.97371,34.4601,86.7495,-8.70262,-0.4,-16.7733,0.0,39.2812,2.73213,4.70346,39.2319,115.984,-48.757,12.6264,-13.8513,-14.8195,0.0,1.0,0.2763784629734219
N_S_WW_WM_131,-2.69047,5.30688,5.97024,5.7979,1.47,-0.63,19.8958,7.81767,-13.8924,-89.8343,-9.9309,0.6,-35.4193,0.0,38.8875,-10.9339,5.05688,-15.3872,37.7564,14.1695,126.505,-34.5028,-43.7585,0.0,1.0,0.2424375781594684
N_S_WW_WM_132,-2.96256,-2.99821,4.83007,0.627791,1.42,-0.76,-3.33563,2.31578,7.63545,114.866,-14.0781,-0.1,0.568472,0.2,21.1696,18.9705,22.2805,-13.9736,-57.8626,-29.7812,-48.8409,47.3205,-126.79,0.0,1.0,0.2571529296146179
N_S_WW_WM_133,5.25286,11.8674,-1.20408,10.5937,-0.23,0.86,-7.01534,8.77261,-27.1042,73.9865,-14.4183,0.0,-2.42464,-0.4,55.2538,26.7196,-6.25036,13.6288,35.3315,-2.51593,18.1284,57.4883,124.906,0.0,1.0,0.2605474749202657
N_S_WW_WM_134,-1.95605,5.00815,18.6836,-3.21044,2.35,0.87,12.2925,6.92883,-24.4003,-4.42535,-4.2394,0.3,-22.5212,0.3,-8.71387,-18.1615,19.0824,6.83643,69.8037,-23.1804,-59.007,6.48645,-109.935,0.0,1.0,0.2564188767607973
N_S_WW_WM_135,3.78578,-0.50122,-3.14006,-16.3554,-0.81,0.97,6.42536,8.32206,12.0321,-27.4609,-5.51504,0.4,-31.1718,0.0,36.6822,7.61263,-26.1628,31.8127,68.7702,47.9533,-53.4803,2.00493,57.4909,0.0,1.0,0.2516356729900332
N_S_WW_WM_136,9.22757,12.5763,-4.40903,-12.7879,-0.35,1.9,7.9656,-2.88544,-31.0989,41.1993,-2.49146,-0.3,37.7908,-0.1,-5.93147,-14.3889,27.2864,13.926,68.2423,22.1671,32.3977,86.6918,19.3706,0.0,1.0,0.2324123438538206
N_S_WW_WM_137,-5.13496,9.76767,-1.65867,-12.2633,0.81,1.44,10.1255,6.7307,45.1251,80.1932,-13.9148,0.3,37.9109,0.8,-1.64247,-8.89436,-2.36888,30.973,-19.8139,14.4912,116.304,-0.132119,68.4255,0.0,1.0,0.2700057165714286
N_S_WW_WM_138,3.00487,-5.01963,18.2613,9.51063,-1.05,0.52,16.6414,9.69717,11.6854,137.958,2.07094,-0.3,36.5369,0.0,28.2374,1.31296,2.92333,6.34482,17.3711,18.7431,130.437,7.31932,-12.4749,0.0,1.0,0.2214599216710963
N_S_WW_WM_140,12.633,2.86378,14.3026,-8.03838,1.5,1.22,15.5182,1.06589,48.1842,109.751,-7.42486,0.4,-30.7598,-0.2,58.1043,6.77491,9.21934,36.3853,5.43624,49.411,-19.484,56.7341,87.5564,0.0,1.0,0.2668614067873754
N_S_WW_WM_141,-3.08048,3.14297,1.06836,18.8463,2.17,1.09,0.903987,2.00937,37.5733,4.7164,3.0374,0.8,-16.5604,0.2,-3.30701,-4.54103,25.5535,8.33893,2.44344,-48.6856,100.599,-3.92932,50.8333,0.0,1.0,0.2185872643488372
N_S_WW_WM_142,13.8783,-7.88364,5.13693,7.34209,-0.21,-1.16,4.54058,-3.02449,-5.9037,66.6108,-9.05113,0.6,-18.9892,0.0,24.061,-13.6916,-1.95898,-10.7539,73.843,42.1102,-57.0275,26.4749,59.2701,0.0,1.0,0.2484275360830564
N_S_WW_WM_143,-6.94098,2.46668,10.6615,19.6272,1.4,0.12,10.8871,7.3606,-48.6467,101.391,0.623319,0.0,-26.1897,0.1,2.74293,-2.96076,11.3413,-17.2365,-47.4872,30.8719,95.3716,25.6693,1.79322,0.0,1.0,0.2207451372923588
N_S_WW_WM_144,3.87471,-6.05972,-3.58403,-0.855498,1.58,0.18,-6.48285,7.72903,-35.3988,-27.0547,4.09454,0.5,-10.6424,0.4,-18.7878,12.7976,-4.37053,51.3965,85.7814,-19.4952,-31.488,-12.7598,122.871,0.0,1.0,0.2308925756146179
N_S_WW_WM_145,-2.39651,1.10941,-3.16895,-13.9493,1.7,0.18,9.92338,-4.22263,-34.4093,0.359371,-6.34222,0.7,8.69859,1.0,-5.0717,-9.94009,8.90053,-23.7936,13.5134,-40.8828,60.4216,-16.9058,1.03757,0.0,1.0,0.2260366965813953
N_S_WW_WM_146,-2.55144,2.06691,-5.99119,-7.19916,2.32,1.55,13.9392,3.29237,32.8137,-69.9979,-2.01186,0.4,27.9241,0.1,55.5993,-17.122,-15.1465,16.4904,88.1854,3.32759,6.70881,6.86803,-61.7087,0.0,1.0,0.2310454308637874
N_S_WW_WM_147,10.3885,-7.85919,16.3721,-9.58829,1.45,-0.19,9.21375,-2.60253,42.8236,21.1247,0.120779,-0.4,31.7414,-0.4,32.3662,-4.33259,-8.85512,-7.34826,70.4007,-19.3371,33.5204,-49.2869,102.234,0.0,1.0,0.2218837047109634
N_S_WW_WM_148,5.87987,7.10137,9.68052,4.85906,-1.67,-0.68,19.2022,-4.52843,-11.1197,41.9435,0.993291,0.7,-23.6146,0.6,-13.83,5.90722,-25.4146,3.49098,73.7437,17.005,59.6911,-35.1178,-180.892,0.0,1.0,0.234972119269103
N_S_WW_WM_149,5.48757,-4.27259,-4.04946,-11.2819,-1.42,-0.48,-0.376644,1.45601,-3.37328,12.6176,-0.0380798,-0.3,-4.06182,-0.2,-22.5182,-16.7486,-27.8259,-14.1644,72.8536,-2.05553,33.7699,-21.4154,-190.472,0.0,1.0,0.2129741947275747
N_S_WW_WM_150,14.7031,5.83089,8.97893,1.64216,0.25,1.33,8.85235,8.80573,-9.60977,69.475,2.37814,0.7,-11.6541,0.9,10.6465,-7.88592,29.8431,18.5805,-47.0998,-49.2349,-27.3362,18.4438,-2.77782,0.0,1.0,0.2414664263455149
N_S_WW_WM_151,-0.167774,14.5905,3.84719,16.1221,1.31,2.05,-0.491868,-0.854262,11.9609,-27.3067,4.81635,-0.1,-35.7161,0.8,46.7225,3.87277,8.48957,-12.4918,20.3336,-43.8802,-36.6219,21.7126,-114.887,0.0,1.0,0.2280846081428571
N_S_WW_WM_152,9.19503,8.05626,4.71091,8.83625,-0.15,0.1,-0.541188,-3.96328,-34.2085,-83.6888,3.56084,0.6,-7.43575,1.0,-1.89964,14.8579,23.0092,19.4553,66.5,12.0658,138.831,-38.2566,135.488,0.0,1.0,0.2326836435382059
N_S_WW_WM_153,9.14677,12.9197,16.039,-10.7131,-1.11,-0.03,-4.76959,0.847138,8.10467,-66.9677,-6.83131,0.8,16.0171,0.4,-3.91867,-13.8512,11.6486,-3.54409,-29.7137,-12.6902,130.822,86.1164,39.8272,0.0,1.0,0.2474821698504983
N_S_WW_WM_154,-0.877437,9.2751,12.9271,7.09802,0.98,-0.67,19.6107,9.33911,38.1974,99.1247,-2.34691,-0.2,-18.326,0.8,40.7686,23.4294,-16.7554,-4.04101,-41.476,2.79051,67.3743,83.8549,101.381,0.0,1.0,0.2473393526112956
N_S_WW_WM_155,3.75117,8.07338,14.9861,-15.5512,2.07,1.41,3.19128,5.7924,-29.0722,144.477,-6.57657,0.2,9.07614,-0.4,41.4211,28.5546,-18.5878,15.3154,-6.98644,27.8993,-28.3519,23.3243,-135.821,0.0,1.0,0.2656814922159468
N_S_WW_WM_156,-1.9263,12.0603,15.5506,17.3574,0.64,-0.1,-9.64564,-3.43828,-35.8156,97.6255,-9.43109,0.4,6.75565,0.5,7.19865,4.3813,29.4178,38.3834,117.914,8.31351,-11.5449,65.6668,-91.073,0.0,1.0,0.2632787845215946
N_S_WW_WM_157,-6.16259,-6.47213,19.0643,3.72538,-0.35,1.64,15.6157,4.63519,-16.2415,63.1371,2.49586,-0.4,-5.94578,0.9,35.9741,11.4385,25.6356,38.6906,-33.5674,-17.2085,13.1542,-18.6891,-48.363,0.0,1.0,0.2363489425348837
N_S_WW_WM_158,-3.35211,7.38313,-1.97063,2.82385,0.88,-0.01,17.389,0.820297,-19.5952,-94.811,-8.63977,-0.3,15.968,0.8,55.7593,23.2405,10.2473,31.6547,105.041,-45.3203,30.9112,36.6258,-21.1387,0.0,1.0,0.2587445364717608
N_S_WW_WM_159,8.2911,4.35156,-4.98976,11.5417,2.1,-0.14,-8.49639,4.22641,6.32423,-24.4732,-14.8608,0.5,-8.59417,0.1,5.069,-10.7396,-23.981,-19.425,27.9977,4.50615,-51.9827,-43.3703,30.0444,0.0,1.0,0.2573126381993355
N_S_WW_WM_160,10.7738,-4.57939,11.6085,-15.383,1.43,0.43,7.62675,8.66377,-45.7607,64.0663,-14.9069,-0.2,-3.12154,0.3,-5.1535,2.70209,-23.4284,37.0708,106.086,10.1514,-35.8993,-53.8721,-139.882,0.0,1.0,0.2481552555747508
N_S_WW_WM_161,6.88572,11.8823,17.6955,3.86368,0.21,1.58,14.3121,4.69484,-46.3118,58.9682,-2.93615,-0.3,-35.9855,0.5,38.0374,0.0750084,-20.8923,15.8399,88.3094,-36.9079,-43.6388,82.7745,2.38855,0.0,1.0,0.252823383641196
N_S_WW_WM_162,9.15217,-5.21013,9.10048,-6.02572,0.33,1.03,5.97905,-3.94171,47.0352,0.163785,-5.06199,0.2,12.0462,0.5,-22.7709,0.73718,15.8531,-5.23918,127.926,-40.6529,89.0359,-26.5734,-163.334,0.0,1.0,0.224010079013289
N_S_WW_WM_163,-6.97501,0.344745,-3.4814,6.81424,0.83,1.84,-4.43365,-0.26357,25.4557,-33.4297,-14.0546,0.2,39.5264,0.6,30.6983,-6.21809,22.5224,26.1387,56.3836,49.6372,-24.1402,61.0919,46.3054,0.0,1.0,0.2654804953322258
N_S_WW_WM_164,-4.35376,5.96096,-4.76194,-5.94266,0.98,-0.12,7.29332,0.0280631,-40.081,-84.3797,-12.5037,0.2,13.3514,-0.3,11.9368,-18.0053,19.4933,54.138,-10.091,-15.5757,10.1537,32.0535,34.1077,0.0,1.0,0.2754623089667774
N_S_WW_WM_165,14.9994,6.79447,8.32477,10.9353,-1.6,-0.65,16.9043,5.05903,-26.2223,97.251,-14.7014,-0.2,21.978,-0.1,-6.70348,5.75139,-10.007,36.1192,75.3741,-47.9867,69.8634,49.4705,-56.6125,0.0,1.0,0.2628860753056478
N_S_WW_WM_166,-3.30674,8.22246,19.1444,13.9859,1.82,-1.04,6.67948,-2.50124,-12.647,-61.0048,-7.1703,0.6,-20.9771,-0.2,15.9694,27.3883,-24.4784,21.3448,99.7152,36.0278,-18.5205,-27.3318,-45.2431,0.0,1.0,0.260135211654485
N_S_WW_WM_167,11.2161,4.60242,-1.84785,2.27114,2.48,-0.25,-6.53252,0.00704819,-4.80066,135.305,-2.18488,0.2,21.8923,0.2,47.1461,-2.30139,7.66551,-1.60506,120.323,-36.6637,127.369,-19.795,-122.32,0.0,1.0,0.2288205966345514
N_S_WW_WM_168,-5.22331,6.16382,16.9201,15.0307,1.89,2.32,19.0385,1.63973,-33.1165,33.9258,-12.6495,0.2,5.05902,0.7,17.4,16.4999,-14.095,9.72951,119.482,25.1527,35.2671,-12.4669,-181.206,0.0,1.0,0.2442596969003322
N_S_WW_WM_169,14.8888,10.7689,12.7637,7.23696,-1.51,-0.33,14.5749,0.948831,48.4669,-46.6596,-11.3214,0.8,-33.1943,0.2,-7.60229,-1.86093,25.9499,44.9548,33.9264,14.74,-26.2084,24.1191,115.706,0.0,1.0,0.2782723012956811
N_S_WW_WM_170,-6.86378,11.1875,-5.55715,-2.89642,0.35,-0.91,-7.80238,2.71796,-20.5981,-7.56337,-6.94273,0.5,-14.3851,-0.3,31.3333,-3.93781,29.7656,31.4098,90.0618,36.4558,78.6205,-27.9779,-92.4595,0.0,1.0,0.2801741196943521
N_S_WW_WM_171,9.2592,13.2024,11.719,-17.2308,0.4,1.04,3.92436,9.11155,-39.2776,-36.7446,0.0757825,0.0,25.1133,-0.2,20.4629,-2.72914,20.4537,-21.1825,-4.38928,24.9924,80.7779,-46.5058,134.359,0.0,1.0,0.2518184843554817
N_S_WW_WM_172,-5.2993,-2.65602,17.9732,-0.544374,0.48,-1.64,-2.78322,3.89664,36.7545,63.8911,-14.1424,0.4,-12.3195,0.8,-19.1538,13.2993,21.1606,5.29214,71.6819,23.6697,118.997,-19.5614,-178.088,0.0,1.0,0.2543368741096345
N_S_WW_WM_173,-7.91976,10.4441,6.71093,-16.8797,2.42,1.67,2.60556,3.13514,22.7839,-58.8338,0.235262,0.2,6.16848,0.2,2.60224,2.79919,-24.8888,-8.57594,85.7022,-23.4214,108.277,-26.5439,105.396,0.0,1.0,0.2441139083554817
N_S_WW_WM_174,14.3171,0.800555,3.36829,-9.7897,-1.79,-1.51,18.901,5.02336,-29.1622,-78.0554,3.33563,-0.1,-20.0893,0.3,16.3332,4.11563,6.64123,-13.0761,77.1772,-9.7414,41.9973,39.9591,-10.4763,0.0,1.0,0.2212915862292359
N_S_WW_WM_175,5.75453,0.953152,7.73208,-13.1055,0.73,1.19,9.06128,2.46397,40.3959,102.681,-14.9336,0.2,16.2887,0.2,15.2789,-3.02737,-29.1147,-24.5308,80.2135,-46.6826,-39.2846,29.6093,-44.9067,0.0,1.0,0.2439320848405315
N_S_WW_WM_176,-5.17724,-7.52126,15.5957,-1.30527,2.34,-0.88,-5.77759,4.42041,39.8559,-67.7209,-11.1355,0.2,-25.9329,0.2,14.9324,12.5734,-22.5565,-6.08505,102.004,-6.66508,21.2802,54.6728,-12.8479,0.0,1.0,0.2491591045880399
N_S_WW_WM_177,-4.13834,12.3258,-0.236769,0.165864,-0.86,2.01,-4.53625,5.22996,-45.9282,76.6626,-10.3163,0.7,-26.9947,0.8,11.8111,14.5492,22.0725,26.3912,1.03962,44.5355,87.7792,-42.7442,122.234,0.0,1.0,0.2622434223887043
N_S_WW_WM_178,2.77386,-0.664165,18.3514,-8.67436,0.49,2.21,18.414,5.16144,23.2228,-23.977,-4.07047,0.3,10.464,0.9,-16.178,-10.4183,-0.0114416,20.2547,126.183,-4.40546,72.5323,49.8403,73.9531,0.0,1.0,0.2364159085083056
N_S_WW_WM_179,2.72894,5.88339,4.63623,-5.34354,2.05,0.67,-7.54053,7.56156,-33.3987,67.6668,3.36564,-0.3,-2.59648,-0.1,29.5285,-11.448,-13.9057,29.3338,49.6705,-36.2265,113.675,74.7741,72.8665,0.0,1.0,0.2313864206578073
N_S_WW_WM_180,10.6488,14.3077,15.2811,16.9873,-0.59,-0.86,7.06062,2.45244,0.706734,129.871,-3.63203,-0.2,13.9177,0.9,12.7885,-1.10552,0.755337,39.2196,79.9992,-14.8761,-2.12396,-48.3214,102.735,0.0,1.0,0.2723131140598006
N_S_WW_WM_181,3.52084,11.6903,8.12782,2.37547,2.43,1.14,3.98753,3.66717,-29.71,14.2002,-5.63448,0.1,-39.5641,0.7,22.6845,29.0044,23.6412,38.7954,-59.2583,-3.49747,82.4644,-23.0017,-63.2239,0.0,1.0,0.2563855722657807
N_S_WW_WM_182,4.59633,14.9648,12.8723,-12.3967,0.55,0.42,3.44704,-1.97843,-13.4179,-47.4233,3.14941,0.1,3.05163,-0.4,11.6731,1.4249,6.21442,9.79953,106.395,-30.6781,-21.4356,-10.6512,-192.02,0.0,1.0,0.2516198684551495
N_S_WW_WM_183,-0.772398,8.41772,-4.63488,14.9643,1.06,1.01,18.363,5.87275,44.4495,6.30452,-6.70934,0.6,-24.5565,0.8,35.1424,16.5948,26.0829,6.11666,91.4767,35.7724,-17.4143,-24.3362,112.524,0.0,1.0,0.2345060444285714
N_S_WW_WM_184,3.46125,8.93755,5.25293,17.4998,-1.17,0.99,9.77937,8.1145,-33.7451,-78.9377,-0.63019,0.7,-18.9424,0.9,37.7456,-15.8395,-4.99665,25.3551,-12.1255,4.7092,73.7231,76.5761,-196.151,0.0,1.0,0.2445973107774086
N_S_WW_WM_185,9.61686,3.7762,-5.70982,-13.832,1.8,1.93,2.97206,8.16735,26.4843,138.125,-5.9827,-0.1,15.7247,-0.3,44.8676,-5.36598,25.7246,25.8662,-36.5061,-10.5352,115.919,-17.0107,108.361,0.0,1.0,0.2621485589700997
N_S_WW_WM_186,-6.56367,5.57163,-7.59475,18.9555,0.82,-0.08,1.63999,8.9153,28.9221,54.9436,2.85187,-0.1,4.38743,0.8,14.9939,15.2922,17.4925,53.8305,105.533,41.238,15.1338,60.2739,-22.6824,0.0,1.0,0.2486027184651162
N_S_WW_WM_187,3.63991,3.24959,-2.2383,11.6422,1.38,-1.57,12.9047,-4.35544,32.6311,-88.6172,3.43432,-0.3,-37.5716,0.5,-2.31034,11.2253,-2.06747,33.1993,24.1803,-44.2325,129.931,-18.1536,-74.6984,0.0,1.0,0.2231880032325581
N_S_WW_WM_188,10.5341,5.17264,-2.56484,-1.71248,-0.41,2.06,-1.62657,-3.62132,-38.9001,63.5105,-8.84782,0.6,-36.137,0.8,27.727,17.1154,21.9921,8.52823,7.35779,-38.0643,-54.8365,32.2645,-149.626,0.0,1.0,0.251679364744186
N_S_WW_WM_189,0.927547,5.01659,-2.60367,1.26512,0.74,-1.78,7.78386,3.92401,-45.3066,16.9091,-10.1891,0.0,-14.4586,0.8,7.79045,2.47609,-1.11511,16.9459,104.721,48.9616,-58.2445,1.23452,-197.504,0.0,1.0,0.2490299328139535
